access,gateway,7.827032123895868
account,explanation,6.809735895446331
account,invoice,8.434914652801124
account,statement,7.833598135666758
acoustic,remedy,9.19260035449864
acrylic,cloth,6.653626483440365
action,adjustment,4.088770559181942
action,entrance,3.7341065435196765
activity,event,4.234788990302387
activity,music,3.143520233107207
activity,skiing,3.143520233107207
addition,segment,5.7334566453604685
adhesive,glue,10.246092207886281
adult,dentist,4.910252402015155
adult,doctor,4.910252402015155
afternoon,substance,3.8478154212435802
age,childhood,6.818768521631906
agency,army,7.200170189808435
agency,office,7.200170189808435
agency,police,7.200170189808435
agent,spy,8.112970516742822
agreement,contract,7.124764358939113
aim,purpose,8.627218972165668
aircraft,balloon,8.376555037615542
aircraft,yacht,7.221372397459038
alarm,horn,9.933000419909131
alarm,press,4.076481475394825
algorithm,search,3.143520233107207
alien,stranger,9.468387639298273
alloy,metal,9.31230831856461
alphabet,script,11.521160933895947
aluminum,oxygen,4.865991567880612
amount,distance,5.2667250191954835
amount,number,6.637561880936558
amount,season,2.7145308115667426
amusement,athletics,5.585431665158938
amusement,play,5.585431665158938
amusement,procedure,3.143520233107207
anatomy,creation,4.94037581120928
animal,flora,2.2241504712318556
animal,worm,4.946011690719864
ankle,joint,8.459246753460656
anniversary,birthday,10.51435619448096
answer,plea,9.113741779586322
apparel,dress,9.22915795023244
appearance,shadow,8.61052799085996
apple,bank,1.5318337432196856
apple,orange,9.613569649142772
apple,pod,7.252568253227519
appliance,dryer,8.46171284595585
appliance,refrigerator,8.46171284595585
approach,swing,8.187078488896544
approval,encouragement,6.842446844585486
approving,interaction,2.3322377550841122
arc,rainbow,10.231493408465129
architecture,engineering,7.343540031433245
area,patio,5.142109443153549
area,region,7.269662686586819
argument,evidence,5.819485941579311
argument,indication,5.520658405297529
arm,arrow,6.763495573011339
arm,missile,6.763495573011339
armor,mail,10.322465186670856
army,legion,9.167282546514352
aroma,fragrance,11.031612708577242
aroma,smell,9.954740406545538
arrangement,blizzard,5.609793920525827
arrangement,room,5.325682005382751
article,girl,1.5318337432196856
artillery,gun,9.250664155453402
aspen,maple,8.867177954064013
ass,donkey,9.637286175760087
assembly,crowd,4.940667803327567
assets,capital,5.175616913434008
assets,credit,5.175616913434008
assets,income,5.175616913434008
association,organization,4.52385364840917
athlete,participant,5.394521608419713
athletics,racing,7.432975652034382
athletics,swimming,7.432975652034382
attitude,notice,2.644520854456544
attitude,study,3.143520233107207
attorney,lawyer,8.413510744137971
attraction,pressure,5.20380625949729
attraction,quality,6.5343151515364974
attribute,condition,2.644520854456544
average,time,6.115879075589899
baby,computer,2.333545243735693
bail,bond,10.034783114219074
bait,instrument,4.076481475394825
bait,pump,4.076481475394825
bakery,work,6.883370718785927
bakery,workplace,6.883370718785927
balance,gauge,7.608085850516998
ball,egg,9.19260035449864
ball,nut,9.19260035449864
ball,poker,6.9639654551789745
ball,sphere,7.78977669142754
band,circle,6.707266445571477
bar,needle,5.87738923441087
bar,rod,7.910243021251723
barrel,gallon,9.488866170641813
base,club,6.672013109690805
base,stock,7.7910385212479625
baseball,softball,9.28945018048856
basin,vessel,7.143089479064994
basketball,hockey,8.716206927154134
basketball,squash,10.704399797368826
bathroom,chamber,5.4080611313441675
battle,fight,8.397174324818277
bay,mere,6.019258462618102
beach,chain,5.884681030765606
beach,ridge,5.884681030765606
beam,column,7.381373490964472
beat,meter,8.058719926993074
beat,rhythm,9.901251721594551
