access,gateway,0.19039374352829713
account,explanation,1e+300
account,invoice,1e+300
account,statement,1.6630176812132198
acoustic,remedy,0.21834764910825918
acrylic,cloth,0.18470365056323518
action,adjustment,0.169856968860832
action,entrance,0.18781735505235495
activity,event,0.9031852962895448
activity,music,0.19320869794920872
activity,skiing,0.10665336166378235
addition,segment,0.19621492589865835
adhesive,glue,0.8861593198276584
adult,dentist,0.16421408528676007
adult,doctor,0.31827990803974054
afternoon,substance,0.1720056223651999
age,childhood,0.23959097569145235
agency,army,0.4342944819032519
agency,office,1e+300
agency,police,0.8867585644166576
agent,spy,0.2934108361337697
agreement,contract,0.9430050437579237
aim,purpose,1e+300
aircraft,balloon,0.28376075361648834
aircraft,yacht,0.1513397192799967
alarm,horn,1.1041078500407473
alarm,press,0.0881591027130647
algorithm,search,0.059780162169664995
alien,stranger,1e+300
alloy,metal,1e+300
alphabet,script,0.5417626720578099
aluminum,oxygen,0.09464461272151843
amount,distance,0.21949094520734275
amount,number,1e+300
amount,season,0.19181095939947343
amusement,athletics,0.332284280534187
amusement,play,0.31628439600698705
amusement,procedure,0.13886050421423712
anatomy,creation,0.21125618639835034
animal,flora,0.15513695320595391
animal,worm,0.14680972151689017
ankle,joint,0.3151452687653108
anniversary,birthday,0.8484246900949288
answer,plea,0.3686227158945174
apparel,dress,1e+300
appearance,shadow,0.9366977949543114
apple,bank,0.059189508749678814
apple,orange,0.24935613819900845
apple,pod,0.14421980830933395
appliance,dryer,0.2773162161873018
appliance,refrigerator,0.45971818884997495
approach,swing,0.9547334088524585
approval,encouragement,0.3608645558238839
approving,interaction,0.07837535448170677
arc,rainbow,0.38100048249361496
architecture,engineering,0.13918848950340065
area,patio,0.15544560030155863
area,region,1e+300
argument,evidence,0.5319368906723349
argument,indication,0.45897881581670547
arm,arrow,0.2552378178204545
arm,missile,0.6365867337415679
armor,mail,2.7859414182531763
army,legion,0.7423499090116487
aroma,fragrance,1e+300
aroma,smell,1e+300
arrangement,blizzard,0.1501821390540003
arrangement,room,0.3571746589881039
article,girl,0.08465552422298225
artillery,gun,1e+300
aspen,maple,0.11870485600954594
ass,donkey,0.24182822778190352
assembly,crowd,0.19089718510406875
assets,capital,0.32978099709762315
assets,credit,0.3390262972832076
assets,income,0.6975137820459889
association,organization,0.3641427196418867
athlete,participant,0.6527048320835697
athletics,racing,0.25074585462098087
athletics,swimming,0.43878238293926974
attitude,notice,0.11308808516782676
attitude,study,0.1577495932429786
attorney,lawyer,1e+300
attraction,pressure,0.14483832674916033
attraction,quality,0.21413588171383163
attribute,condition,0.5164482104717234
average,time,0.4547674651616918
baby,computer,0.07351150179503739
bail,bond,1e+300
bait,instrument,0.11944923574076616
bait,pump,0.08646107346868033
bakery,work,0.15423489921728661
bakery,workplace,0.15423489921728661
balance,gauge,0.17133573891677653
ball,egg,1e+300
ball,nut,1e+300
ball,poker,0.16806911116862022
ball,sphere,6.969178765876938
band,circle,1e+300
bar,needle,0.17644545637092285
bar,rod,0.22174356004285908
barrel,gallon,0.2827466414057611
base,club,0.3436863508475024
base,stock,0.49490224907535185
baseball,softball,1e-300
basin,vessel,0.20671391139227613
basketball,hockey,0.1098793550072947
basketball,squash,0.2256644690162725
bathroom,chamber,0.21986078937778308
battle,fight,1e+300
bay,mere,0.1085317467903676
beach,chain,0.13750525871535205
beach,ridge,0.1409839638628659
beam,column,0.26481209330545075
beat,meter,1e+300
beat,rhythm,1e+300
bed,layer,1e+300
bedroom,cell,0.14493844761896665
bedroom,construction,0.17547732418033485
bee,insect,0.40034534737382443
beef,cattle,0.49456713360605
beef,meat,0.24683129884151095
beginner,novice,1e+300
behavior,purpose,0.19173513564827002
belief,magic,0.1750523443429706
belief,purpose,0.21099648536022142
bench,seat,0.5075517998584844
bend,curve,1e+300
berry,citrus,0.18596000673313928
bill,invoice,1e+300
billboard,structure,0.10652325546803705
bin,box,0.10799903187834564
bin,cup,0.10460856316772597
binary,star,0.22267345565051858
bird,creature,0.36606661466029294
bird,solid,0.31761005153173655
birth,modification,0.2380909649474339
bishop,priest,1.060668254020934
bit,tool,0.2682641233683658
bite,breakfast,0.19734240959979307
bite,taste,1.738029748391099
black,juvenile,0.09646137527819698
blade,projector,0.08471712653045552
blanket,sleeve,0.216164560289465
blizzard,rash,1e+300
blow,contact,0.9045412871961891
blue,red,0.291393011847678
board,commission,1.1063350197860684
boat,ferry,0.23885617481777044
boat,vessel,0.9724637937166218
body,trunk,1e+300
bond,security,1.0857276024411355
bone,skull,0.23590882438077723
book,encyclopedia,0.15568450126194208
booklet,reference,0.20742329402266163
boot,kick,1e+300
boot,punch,0.2257194475641303
bottom,sole,0.40011276982520716
boy,male,0.40417669602207396
boy,rover,0.22438277012522634
brace,stand,0.1853348759384862
brain,head,1e+300
brake,click,0.17565376311993475
branch,department,0.39664803730131387
brand,knife,0.16669557068327026
brand,surname,0.08896640610524058
brandy,liquor,0.33665335648983535
brass,executive,0.3110709736343875
bread,bun,0.7532464392603722
break,dash,5.407675503910971
break,insert,0.4502972936419793
brick,cement,0.12502585323628204
brick,strip,0.18095150667855361
broadcast,packet,0.1327074935572732
brochure,publication,0.20522715403771702
brochure,reference,0.20742329402266163
brother,member,0.5599764758052832
brush,implement,0.22334705684109696
budget,fund,0.669217277146357
buffer,cache,0.45511961331341894
bug,child,0.0713157847553844
build,flesh,1e+300
building,cafe,0.1869393937336772
bulb,onion,2.263299845567916
bulletin,news,0.3608302749880471
bunny,server,0.3146579804441249
burn,hurt,0.9038268894962548
burning,flame,4.983288654563985
burning,punishment,0.4060208436134759
burst,transformation,0.1344170408590244
